Solute_SMILES,Solvent_SMILES,T,log-gamma,source_file,solute_rdkit_valid,solute_canonical_isomeric,solute_canonical_nonisomeric,solute_rdkit_isomeric_flag,solute_heuristic_isomer_flag,solute_isomer_detection_method,solute_isomer_collision_group,solute_collision_group_id,solvent_rdkit_valid,solvent_canonical_isomeric,solvent_canonical_nonisomeric,solvent_rdkit_isomeric_flag,solvent_heuristic_isomer_flag,solvent_isomer_detection_method,solvent_isomer_collision_group,solvent_collision_group_id,isomer_subset_flag,isomer_detection_reason
CC(C)C(C)C(C)C,CN(C)P(=O)(N(C)C)N(C)C,25.0,1.564440547,molecule_train.csv,True,CC(C)C(C)C(C)C,CC(C)C(C)C(C)C,False,False,none,False,,True,CN(C)P(=O)(N(C)C)N(C)C,CN(C)P(=O)(N(C)C)N(C)C,False,False,none,False,,False,
C(CCl)Cl,CCCCCCCCCCCC(=O)O,56.05,0.31481074,molecule_train.csv,True,ClCCCl,ClCCCl,False,False,none,False,,True,CCCCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O,False,False,none,False,,False,
CCCCC,CCCCOC(=O)C1=CC=CC=C1C(=O)OCC2=CC=CC=C2,125.0,0.87,molecule_train.csv,True,CCCCC,CCCCC,False,False,none,False,,True,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,False,False,none,False,,False,
CCCCOC(=O)C,CCCCCCCCCC(=O)CCCCCCCCC,69.8,0.049742092,molecule_train.csv,True,CCCCOC(C)=O,CCCCOC(C)=O,False,False,none,False,,True,CCCCCCCCCC(=O)CCCCCCCCC,CCCCCCCCCC(=O)CCCCCCCCC,False,False,none,False,,False,
CC(F)F,C=CCO,56.84,1.391281903,molecule_train.csv,True,CC(F)F,CC(F)F,False,False,none,False,,True,C=CCO,C=CCO,False,False,none,False,,False,
CCCCCCCC,CSSC,25.0,0.712949808,molecule_train.csv,True,CCCCCCCC,CCCCCCCC,False,False,none,False,,True,CSSC,CSSC,False,False,none,False,,False,
CC1CCCCC1,C1=CC=CC=C1,75.0,0.438254931,molecule_train.csv,True,CC1CCCCC1,CC1CCCCC1,False,False,none,False,,True,c1ccccc1,c1ccccc1,False,False,none,False,,False,
CCCCC=C,CC1CCCCC1,25.0,0.292669614,molecule_train.csv,True,C=CCCCC,C=CCCCC,False,False,none,False,,True,CC1CCCCC1,CC1CCCCC1,False,False,none,False,,False,
CC(=C)C=C,CC1=CC=C(C=C1)C,20.0,0.029558802,molecule_train.csv,True,C=CC(=C)C,C=CC(=C)C,False,False,none,False,,True,Cc1ccc(C)cc1,Cc1ccc(C)cc1,False,False,none,False,,False,
CCCCOC=O,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,80.0,0.165514438,molecule_train.csv,True,CCCCOC=O,CCCCOC=O,False,False,none,False,,True,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,False,False,none,False,,False,
CCCCCC=C,C(COCCO)O,25.0,4.424846632,molecule_train.csv,True,C=CCCCCC,C=CCCCCC,False,False,none,False,,True,OCCOCCO,OCCOCCO,False,False,none,False,,False,
CC1=CC=CC=C1,CCC(=O)C,25.05,0.285178942,molecule_train.csv,True,Cc1ccccc1,Cc1ccccc1,False,False,none,False,,True,CCC(C)=O,CCC(C)=O,False,False,none,False,,False,
CCC1=CC=CC=C1,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,25.0,0.061,molecule_train.csv,True,CCc1ccccc1,CCc1ccccc1,False,False,none,False,,True,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,False,False,none,False,,False,
C[N+](=O)[O-],CCCCCCCCCCCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,50.0,1.798404012,molecule_train.csv,True,C[N+](=O)[O-],C[N+](=O)[O-],False,False,none,False,,True,CCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,False,False,none,False,,False,
CCCCCCCCCC,C(CCC#N)CC#N,25.0,4.976733742,molecule_train.csv,True,CCCCCCCCCC,CCCCCCCCCC,False,False,none,False,,True,N#CCCCCC#N,N#CCCCCC#N,False,False,none,False,,False,
CCCCCC=C,CN1CCCC1=O,20.0,2.151762203,molecule_train.csv,True,C=CCCCCC,C=CCCCCC,False,False,none,False,,True,CN1CCCC1=O,CN1CCCC1=O,False,False,none,False,,False,
C1=CC=C(C=C1)CCl,CCCCCCCC/C=C\CCCCCCCC(=O)O,85.13,0.32570014,molecule_train.csv,True,ClCc1ccccc1,ClCc1ccccc1,False,False,none,False,,True,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCC(=O)O,True,True,rdkit+heuristic,True,solvent_iso_collision_0002,True,solvent:rdkit;solvent:heuristic;solvent:collision
C1CCCC1,C1CCCCCCC1,25.0,-0.010050336,molecule_train.csv,True,C1CCCC1,C1CCCC1,False,False,none,False,,True,C1CCCCCCC1,C1CCCCCCC1,False,False,none,False,,False,
C(Cl)Cl,C(Cl)(Cl)Cl,25.05,0.231111721,molecule_train.csv,True,ClCCl,ClCCl,False,False,none,False,,True,ClC(Cl)Cl,ClC(Cl)Cl,False,False,none,False,,False,
COC,CC(C)O,56.85,0.378436436,molecule_train.csv,True,COC,COC,False,False,none,False,,True,CC(C)O,CC(C)O,False,False,none,False,,False,
C=CCCC=C,CCCCCCCCCCCCCCCCCC,50.0,-0.067696002,molecule_train.csv,True,C=CCCC=C,C=CCCC=C,False,False,none,False,,True,CCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCC,False,False,none,False,,False,
CCOCC,CCN(CC)C(=O)C,30.0,0.636576829,molecule_train.csv,True,CCOCC,CCOCC,False,False,none,False,,True,CCN(CC)C(C)=O,CCN(CC)C(C)=O,False,False,none,False,,False,
CC1CCCCC1,CCCCCCCCCCCCCCO,75.8,0.262364264,molecule_train.csv,True,CC1CCCCC1,CC1CCCCC1,False,False,none,False,,True,CCCCCCCCCCCCCCO,CCCCCCCCCCCCCCO,False,False,none,False,,False,
C(C(F)(Cl)Cl)(F)(Cl)Cl,CCCO,95.0,1.463255402,molecule_train.csv,True,FC(Cl)(Cl)C(F)(Cl)Cl,FC(Cl)(Cl)C(F)(Cl)Cl,False,False,none,False,,True,CCCO,CCCO,False,False,none,False,,False,
CCCCC=C,CCCCCCCCC(=O)CCCCCCCC,60.8,0.009950331,molecule_train.csv,True,C=CCCCC,C=CCCCC,False,False,none,False,,True,CCCCCCCCC(=O)CCCCCCCC,CCCCCCCCC(=O)CCCCCCCC,False,False,none,False,,False,
CCOCC,CCCCCCCCCCCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,30.0,-0.094310679,molecule_train.csv,True,CCOCC,CCOCC,False,False,none,False,,True,CCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,False,False,none,False,,False,
CCCC=C,CC(=O)N(C)C,25.0,1.599387577,molecule_train.csv,True,C=CCCC,C=CCCC,False,False,none,False,,True,CC(=O)N(C)C,CC(=O)N(C)C,False,False,none,False,,False,
C1=CC=CC=C1,CCCCO,25.0,1.043804052,molecule_train.csv,True,c1ccccc1,c1ccccc1,False,False,none,False,,True,CCCCO,CCCCO,False,False,none,False,,False,
C(CCl)Cl,COCCOCCOCCOCCOC,50.0,-0.967584026,molecule_train.csv,True,ClCCCl,ClCCCl,False,False,none,False,,True,COCCOCCOCCOCCOC,COCCOCCOCCOCCOC,False,False,none,False,,False,
CCC1CCCCC1,CCC#N,25.0,2.641197894,molecule_train.csv,True,CCC1CCCCC1,CCC1CCCCC1,False,False,none,False,,True,CCC#N,CCC#N,False,False,none,False,,False,
C1CCCCC1,CO,60.0,2.809402695,molecule_train.csv,True,C1CCCCC1,C1CCCCC1,False,False,none,False,,True,CO,CO,False,False,none,False,,False,
CC1=CC=CC=C1,C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,125.0,0.19,molecule_train.csv,True,Cc1ccccc1,Cc1ccccc1,False,False,none,False,,True,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,False,False,none,False,,False,
CCO,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,29.98,0.067658648,molecule_train.csv,True,CCO,CCO,False,False,none,False,,True,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,True,True,rdkit+heuristic,True,solvent_iso_collision_0003,True,solvent:rdkit;solvent:heuristic;solvent:collision
CCCCCC=C,CCCCCC(S)S,41.7,1.11,molecule_train.csv,True,C=CCCCCC,C=CCCCCC,False,False,none,False,,True,CCCCCC(S)S,CCCCCC(S)S,False,False,none,False,,False,
CCCCC,CCCCCCCCCCCCCCC1=CC=CC=C1,40.0,0.016,molecule_train.csv,True,CCCCC,CCCCC,False,False,none,False,,True,CCCCCCCCCCCCCCc1ccccc1,CCCCCCCCCCCCCCc1ccccc1,False,False,none,False,,False,
C=CC=C,C(Cl)(Cl)(Cl)Cl,25.0,0.033,molecule_train.csv,True,C=CC=C,C=CC=C,False,False,none,False,,True,ClC(Cl)(Cl)Cl,ClC(Cl)(Cl)Cl,False,False,none,False,,False,
CCCCCC=C,CN1CCCC1=O,40.2,1.945910149,molecule_train.csv,True,C=CCCCCC,C=CCCCCC,False,False,none,False,,True,CN1CCCC1=O,CN1CCCC1=O,False,False,none,False,,False,
CC1=CC=CC=C1C,CCCCCCCCCCCCCCCCCl,25.0,-0.261364764,molecule_train.csv,True,Cc1ccccc1C,Cc1ccccc1C,False,False,none,False,,True,CCCCCCCCCCCCCCCCCl,CCCCCCCCCCCCCCCCCl,False,False,none,False,,False,
CCC(=O)OC,CCCCCCCCCCCCCCCC,130.0,0.444685821,molecule_train.csv,True,CCC(=O)OC,CCC(=O)OC,False,False,none,False,,True,CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC,False,False,none,False,,False,
CO,CCNC(=O)C,40.05,-0.415515444,molecule_train.csv,True,CO,CO,False,False,none,False,,True,CCNC(C)=O,CCNC(C)=O,False,False,none,False,,False,
CCCCCC=C,CC1=NC2=CC=CC=C2C=C1,20.0,1.463255402,molecule_train.csv,True,C=CCCCCC,C=CCCCCC,False,False,none,False,,True,Cc1ccc2ccccc2n1,Cc1ccc2ccccc2n1,False,False,none,False,,False,
C[N+](=O)[O-],CCCCCCCCCCCCCCCCCCO,65.0,1.754576678,molecule_train.csv,True,C[N+](=O)[O-],C[N+](=O)[O-],False,False,none,False,,True,CCCCCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCCCCO,False,False,none,False,,False,
C1CCCCC1,C1CCS(=O)C1,30.0,3.034472102,molecule_train.csv,True,C1CCCCC1,C1CCCCC1,False,False,none,False,,True,O=S1CCCC1,O=S1CCCC1,False,False,none,False,,False,
CCCCCCCC,C1CCS(=O)(=O)C1,80.0,4.122478401,molecule_train.csv,True,CCCCCCCC,CCCCCCCC,False,False,none,False,,True,O=S1(=O)CCCC1,O=S1(=O)CCCC1,False,False,none,False,,False,
CCCC(C)C,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,80.0,-0.415515444,molecule_train.csv,True,CCCC(C)C,CCCC(C)C,False,False,none,False,,True,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,False,False,none,False,,False,
CCOCC,CC1=CC=CC=C1,40.0,0.019802627,molecule_train.csv,True,CCOCC,CCOCC,False,False,none,False,,True,Cc1ccccc1,Cc1ccccc1,False,False,none,False,,False,
CCC1=CC=CC=C1,CC(=O)O,25.0,3.119718253,molecule_train.csv,True,CCc1ccccc1,CCc1ccccc1,False,False,none,False,,True,CC(=O)O,CC(=O)O,False,False,none,False,,False,
CCCO,CCCCCCCCCCO,25.0,0.559,molecule_train.csv,True,CCCO,CCCO,False,False,none,False,,True,CCCCCCCCCCO,CCCCCCCCCCO,False,False,none,False,,False,
C=CC=C,CC1=CC=C(C=C1)O,66.87,1.095273387,molecule_train.csv,True,C=CC=C,C=CC=C,False,False,none,False,,True,Cc1ccc(O)cc1,Cc1ccc(O)cc1,False,False,none,False,,False,
CC=C,CC(C)(C=C)O,36.84,0.774727168,molecule_train.csv,True,C=CC,C=CC,False,False,none,False,,True,C=CC(C)(C)O,C=CC(C)(C)O,False,False,none,False,,False,
CCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCC,88.0,-0.162518929,molecule_train.csv,True,CCCCCCCC,CCCCCCCC,False,False,none,False,,True,CCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCC,False,False,none,False,,False,
CO,CC(=O)C,56.15,0.536493371,molecule_train.csv,True,CO,CO,False,False,none,False,,True,CC(C)=O,CC(C)=O,False,False,none,False,,False,
CCCCO,CCCCCCCCCC(=O)CCCCCCCCC,70.1,0.832474246,molecule_train.csv,True,CCCCO,CCCCO,False,False,none,False,,True,CCCCCCCCCC(=O)CCCCCCCCC,CCCCCCCCCC(=O)CCCCCCCCC,False,False,none,False,,False,
CC=C(C)C,C(C(=O)O)(Cl)Cl,25.0,1.729884066,molecule_train.csv,True,CC=C(C)C,CC=C(C)C,False,False,none,False,,True,O=C(O)C(Cl)Cl,O=C(O)C(Cl)Cl,False,False,none,False,,False,
CCCCC=C,CC(CO)O,17.0,3.923951576,molecule_train.csv,True,C=CCCCC,C=CCCCC,False,False,none,False,,True,CC(O)CO,CC(O)CO,False,False,none,False,,False,
C1=CC=CC=C1,C(CCC#N)CCC#N,25.0,0.512823626,molecule_train.csv,True,c1ccccc1,c1ccccc1,False,False,none,False,,True,N#CCCCCCC#N,N#CCCCCCC#N,False,False,none,False,,False,
CC(=C)C,CC1=CC(=CC=C1)C,16.84,0.357674444,molecule_train.csv,True,C=C(C)C,C=C(C)C,False,False,none,False,,True,Cc1cccc(C)c1,Cc1cccc(C)c1,False,False,none,False,,False,
CC(C)C=O,CN1CCCC1=O,60.0,0.482426149,molecule_train.csv,True,CC(C)C=O,CC(C)C=O,False,False,none,False,,True,CN1CCCC1=O,CN1CCCC1=O,False,False,none,False,,False,
CC1=CC=CC=C1,CCOC(=O)C,75.15,0.131028262,molecule_train.csv,True,Cc1ccccc1,Cc1ccccc1,False,False,none,False,,True,CCOC(C)=O,CCOC(C)=O,False,False,none,False,,False,
CCC,CCC(C)O,-23.18,1.280933845,molecule_train.csv,True,CCC,CCC,False,False,none,False,,True,CCC(C)O,CCC(C)O,False,False,none,False,,False,
CC=O,CCN(CC)C(=O)C,50.05,-0.040821995,molecule_train.csv,True,CC=O,CC=O,False,False,none,False,,True,CCN(CC)C(C)=O,CCN(CC)C(C)=O,False,False,none,False,,False,
CCCCCC,C1=CC=C2C(=C1)C=CC=C2Br,25.0,1.589235205,molecule_train.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,Brc1cccc2ccccc12,Brc1cccc2ccccc12,False,False,none,False,,False,
CC(=O)C,CCCCCCCC,60.0,1.756132292,molecule_train.csv,True,CC(C)=O,CC(C)=O,False,False,none,False,,True,CCCCCCCC,CCCCCCCC,False,False,none,False,,False,
CO,C1CCC(=O)OCC1,45.0,0.444685821,molecule_train.csv,True,CO,CO,False,False,none,False,,True,O=C1CCCCCO1,O=C1CCCCCO1,False,False,none,False,,False,
CCC(=O)CC,CCCCCCCCCCCCCCCCCCCCCCO,99.9,0.070458464,molecule_train.csv,True,CCC(=O)CC,CCC(=O)CC,False,False,none,False,,True,CCCCCCCCCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCCCCCCCCO,False,False,none,False,,False,
CC(=C)C=C,C(C(Cl)Cl)(Cl)Cl,25.0,0.343589704,molecule_train.csv,True,C=CC(=C)C,C=CC(=C)C,False,False,none,False,,True,ClC(Cl)C(Cl)Cl,ClC(Cl)C(Cl)Cl,False,False,none,False,,False,
CCCCO,CCCCCCCCCC,20.0,3.68,molecule_train.csv,True,CCCCO,CCCCO,False,False,none,False,,True,CCCCCCCCCC,CCCCCCCCCC,False,False,none,False,,False,
CCC=C,CC(C)O,56.85,1.360976553,molecule_train.csv,True,C=CCC,C=CCC,False,False,none,False,,True,CC(C)O,CC(C)O,False,False,none,False,,False,
CCCCCC,CCCCOC(=O)C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)OCCCC,53.2,0.503801009,molecule_train.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,False,False,none,False,,False,
CCCCCCC,C(CCCCN)CCCN,65.0,1.409033848,molecule_train.csv,True,CCCCCCC,CCCCCCC,False,False,none,False,,True,NCCCCCCCCN,NCCCCCCCCN,False,False,none,False,,False,
CC(C)C(C)C(C)C,C1CCC(CC1)N,25.0,3.395849775,molecule_train.csv,True,CC(C)C(C)C(C)C,CC(C)C(C)C(C)C,False,False,none,False,,True,NC1CCCCC1,NC1CCCCC1,False,False,none,False,,False,
CC1=CC=CC=C1,C1CCS(=O)(=O)C1,100.0,1.16221287,molecule_train.csv,True,Cc1ccccc1,Cc1ccccc1,False,False,none,False,,True,O=S1(=O)CCCC1,O=S1(=O)CCCC1,False,False,none,False,,False,
C(C(Cl)(Cl)Cl)(F)(F)F,CCCCOCCOCCOCCCC,70.0,0.144100344,molecule_train.csv,True,FC(F)(F)C(Cl)(Cl)Cl,FC(F)(F)C(Cl)(Cl)Cl,False,False,none,False,,True,CCCCOCCOCCOCCCC,CCCCOCCOCCOCCCC,False,False,none,False,,False,
C1CCCC1,C(CO)O,60.0,4.762173935,molecule_train.csv,True,C1CCCC1,C1CCCC1,False,False,none,False,,True,OCCO,OCCO,False,False,none,False,,False,
C1=CC=CC=C1,CCCCCCCCCCCCCCCCCCCCCCCC,80.0,-0.289016295,molecule_train.csv,True,c1ccccc1,c1ccccc1,False,False,none,False,,True,CCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCC,False,False,none,False,,False,
C1=COC=C1,CC(C)O,19.65,1.16315081,molecule_train.csv,True,c1ccoc1,c1ccoc1,False,False,none,False,,True,CC(C)O,CC(C)O,False,False,none,False,,False,
CCCCCC,C1=CC=C(C(=C1)N)S,30.0,3.193886168,molecule_train.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,Nc1ccccc1S,Nc1ccccc1S,False,False,none,False,,False,
CCCCCC,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,125.0,0.58,molecule_train.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,False,False,none,False,,False,
CC(=O)OC,CCCCOCCOCCOCCCC,50.0,-0.044997366,molecule_train.csv,True,COC(C)=O,COC(C)=O,False,False,none,False,,True,CCCCOCCOCCOCCCC,CCCCOCCOCCOCCCC,False,False,none,False,,False,
CC(F)F,CC1=CC=CC=C1O,26.84,1.391281903,molecule_train.csv,True,CC(F)F,CC(F)F,False,False,none,False,,True,Cc1ccccc1O,Cc1ccccc1O,False,False,none,False,,False,
CC#N,COCCOCCOCCOCCOC,50.0,-0.466808738,molecule_train.csv,True,CC#N,CC#N,False,False,none,False,,True,COCCOCCOCCOCCOC,COCCOCCOCCOCCOC,False,False,none,False,,False,
COC,CC(C)CCO,-3.12,0.536493371,molecule_train.csv,True,COC,COC,False,False,none,False,,True,CC(C)CCO,CC(C)CCO,False,False,none,False,,False,
COC,C1=CC=CC=C1,6.8,0.122217633,molecule_train.csv,True,COC,COC,False,False,none,False,,True,c1ccccc1,c1ccccc1,False,False,none,False,,False,
CCOC(C)(C)C,C1CCS(=O)(=O)C1,30.66,2.552565298,molecule_train.csv,True,CCOC(C)(C)C,CCOC(C)(C)C,False,False,none,False,,True,O=S1(=O)CCCC1,O=S1(=O)CCCC1,False,False,none,False,,False,
COC1=CC=CC=C1,CCCCCCCCCCCCCC(=O)O,75.05,0.251536626,molecule_train.csv,True,COc1ccccc1,COc1ccccc1,False,False,none,False,,True,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCC(=O)O,False,False,none,False,,False,
CCO,CC#N,25.05,1.360976553,molecule_train.csv,True,CCO,CCO,False,False,none,False,,True,CC#N,CC#N,False,False,none,False,,False,
C1=CC=CC=C1,CN(C)C=O,70.0,0.451075619,molecule_train.csv,True,c1ccccc1,c1ccccc1,False,False,none,False,,True,CN(C)C=O,CN(C)C=O,False,False,none,False,,False,
CCC=C,CC1=CC=CC=C1,-23.22,0.418710335,molecule_train.csv,True,C=CCC,C=CCC,False,False,none,False,,True,Cc1ccccc1,Cc1ccccc1,False,False,none,False,,False,
CCC=C,CO,139.35,1.722766598,molecule_train.csv,True,C=CCC,C=CCC,False,False,none,False,,True,CO,CO,False,False,none,False,,False,
C1=CC=CC=C1,CC(=O)C,25.05,0.530628251,molecule_train.csv,True,c1ccccc1,c1ccccc1,False,False,none,False,,True,CC(C)=O,CC(C)=O,False,False,none,False,,False,
CCCCCC,C1=CC=C(C=C1)Cl,25.0,0.693147181,molecule_train.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,Clc1ccccc1,Clc1ccccc1,False,False,none,False,,False,
C(Cl)Cl,C(CCCCCCN)CCCCCN,90.06,0.044973366,molecule_train.csv,True,ClCCl,ClCCl,False,False,none,False,,True,NCCCCCCCCCCCCN,NCCCCCCCCCCCCN,False,False,none,False,,False,
CCCCCCC,CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C,100.0,-0.0062,molecule_train.csv,True,CCCCCCC,CCCCCCC,False,False,none,False,,True,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,False,False,none,False,,False,
C1COCCO1,CC1=CC=C(C=C1)C,25.0,0.223143551,molecule_train.csv,True,C1COCCO1,C1COCCO1,False,False,none,False,,True,Cc1ccc(C)cc1,Cc1ccc(C)cc1,False,False,none,False,,False,
CCCCCCC,CCCCCCCCCCCCO,60.0,0.751416089,molecule_train.csv,True,CCCCCCC,CCCCCCC,False,False,none,False,,True,CCCCCCCCCCCCO,CCCCCCCCCCCCO,False,False,none,False,,False,
C=CC1=CC=CC=C1,CCCCOCCOCCOCCCC,30.0,-0.517514612,molecule_train.csv,True,C=Cc1ccccc1,C=Cc1ccccc1,False,False,none,False,,True,CCCCOCCOCCOCCCC,CCCCOCCOCCOCCCC,False,False,none,False,,False,
COC=O,CCCCN(CCCC)C=O,45.18,0.185649347,molecule_train.csv,True,COC=O,COC=O,False,False,none,False,,True,CCCCN(C=O)CCCC,CCCCN(C=O)CCCC,False,False,none,False,,False,
CCCO,C1COCCN1C=O,60.05,0.21993842,molecule_train.csv,True,CCCO,CCCO,False,False,none,False,,True,O=CN1CCOCC1,O=CN1CCOCC1,False,False,none,False,,False,
CC=O,CCN1CCCC1=O,25.0,0.076961041,molecule_train.csv,True,CC=O,CC=O,False,False,none,False,,True,CCN1CCCC1=O,CCN1CCCC1=O,False,False,none,False,,False,
CCCCCC,CCCCCCCCCCCCCCCCCC,35.0,-0.145025772,molecule_train.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCC,False,False,none,False,,False,
CCO,CCN(CC)C(=O)C,40.0,-0.673344553,molecule_train.csv,True,CCO,CCO,False,False,none,False,,True,CCN(CC)C(C)=O,CCN(CC)C(C)=O,False,False,none,False,,False,
CCCCCC,C1CCS(=O)(=O)C1,25.0,4.290459441,molecule_train.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,O=S1(=O)CCCC1,O=S1(=O)CCCC1,False,False,none,False,,False,
CCC#N,CCCCCC,21.85,2.954910279,molecule_train.csv,True,CCC#N,CCC#N,False,False,none,False,,True,CCCCCC,CCCCCC,False,False,none,False,,False,
C1=CC=CC=C1,CCCCCC(CC)OC(=O)C1=CC=CC=C1C(=O)OCCCC,50.0,-0.51,molecule_train.csv,True,c1ccccc1,c1ccccc1,False,False,none,False,,True,CCCCCC(CC)OC(=O)c1ccccc1C(=O)OCCCC,CCCCCC(CC)OC(=O)c1ccccc1C(=O)OCCCC,False,False,none,False,,False,
CCN(CC)CC,CCC#N,20.05,1.481604541,molecule_train.csv,True,CCN(CC)CC,CCN(CC)CC,False,False,none,False,,True,CCC#N,CCC#N,False,False,none,False,,False,
CC(C)C=C,CCC#N,25.0,1.481604541,molecule_train.csv,True,C=CC(C)C,C=CC(C)C,False,False,none,False,,True,CCC#N,CCC#N,False,False,none,False,,False,
CC=O,CS(=O)C,60.0,0.518793793,molecule_train.csv,True,CC=O,CC=O,False,False,none,False,,True,CS(C)=O,CS(C)=O,False,False,none,False,,False,
CC#N,C(CCCCCCC#N)CCCCCC#N,70.95,-0.16,molecule_train.csv,True,CC#N,CC#N,False,False,none,False,,True,N#CCCCCCCCCCCCCC#N,N#CCCCCCCCCCCCCC#N,False,False,none,False,,False,
C1=CC=CC=C1,CCCCC,25.0,0.678033543,molecule_train.csv,True,c1ccccc1,c1ccccc1,False,False,none,False,,True,CCCCC,CCCCC,False,False,none,False,,False,
CCCCCCCC,C(C(CO)O)O,60.0,6.098074282,molecule_train.csv,True,CCCCCCCC,CCCCCCCC,False,False,none,False,,True,OCC(O)CO,OCC(O)CO,False,False,none,False,,False,
CCC(C)Cl,CCCCOC(=O)C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)OCCCC,53.2,-0.142716302,molecule_train.csv,True,CCC(C)Cl,CCC(C)Cl,False,False,none,False,,True,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,False,False,none,False,,False,
C1CCCCC1,CCSC,25.0,0.604315967,molecule_train.csv,True,C1CCCCC1,C1CCCCC1,False,False,none,False,,True,CCSC,CCSC,False,False,none,False,,False,
C1CCCCC1,C1CCC(CC1)OC(=O)C2=CC=CC=C2C(=O)OC3CCCCC3,25.0,0.43,molecule_train.csv,True,C1CCCCC1,C1CCCCC1,False,False,none,False,,True,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,False,False,none,False,,False,
CCCC,CCC(C)(C)O,56.85,0.88376754,molecule_train.csv,True,CCCC,CCCC,False,False,none,False,,True,CCC(C)(C)O,CCC(C)(C)O,False,False,none,False,,False,
CCOC(C)(C)C,CNC=O,50.0,2.383242996,molecule_train.csv,True,CCOC(C)(C)C,CCOC(C)(C)C,False,False,none,False,,True,CNC=O,CNC=O,False,False,none,False,,False,
